what is this,pro:int cop pro:dem
the drawer I guess,det:art n pro:sub v
look in the bag and see what you find to write on,v prep det:art n coord v pro:int pro:per v inf v adv
don't know,mod v
you sit on the chair and I'll rock you,pro:per v prep det:art n coord pro:sub v pro:per
just like Ursula Cromer,adj co n:prop n:prop
it's a nut a peanut,pro:per det:art n det:art n
I don't know,pro:sub mod v
I don't think she likes that little dirty tape there,pro:sub mod v pro:sub v pro:rel adj adj n adv
this is a g,pro:dem cop det:art n:let
well put them in and close the box,adv v pro:obj adv coord v det:art n
cat and the mouse,n coord det:art n
here it is,adv pro:per cop
Adam,n:prop
that's a very special one,pro:dem det:art adv adj pro:indef
xxx,
she's a lady,pro:sub det:art n
yes scout,co n
Adam doesn't have cowboy boots like that,n:prop mod v n prep pro:dem
it may have broken off from this one,pro:per mod aux part adv prep pro:dem pro:indef
well you get it,co pro:per v pro:per
Adam write on one side of the paper only,n:prop v prep det:num n prep det:art n qn
trunk,n
Eskimo,n:prop
thank_you,co
that's the elephant's trunk,pro:dem det:art n n
oh peek you,co v pro:per
messed it all up,v pro:per adv adv
Adam Smith we'll have put them up,n:prop n:prop pro:sub aux v pro:obj adv
yes she's Ursula,co pro:sub n:prop
they're in your box there,pro:sub prep det:poss n adv
no that's not David,co pro:dem neg n:prop
you have_to chew it hard,pro:per mod:aux v pro:per adv
put them in and close the drawer,v pro:obj prep coord v det:art n
I think he said here we go,pro:sub v pro:sub v adv pro:sub v
Robin Adam,n:prop n:prop
you pick them up and give them to me,pro:per v pro:obj adv coord v pro:obj prep pro:obj
perhaps so,adv adv
look Adam,v n:prop
that's right,pro:dem n
I don't know,pro:sub mod v
let me put it in here Adam,v pro:obj v pro:per prep adv n:prop
cat,n
I can't rock in this,pro:sub mod v prep pro:dem
f,n:let
chew,v
that's right,pro:dem n
xxx,
close the zipper,v det:art n
pick up the paper behind you Adam,v prep det:art n adv pro:per n:prop
I don't know,pro:sub mod v
if you sit in that chair,conj pro:per v prep pro:dem n
put the other box down,v det:art qn n adv
he's sleeping,pro:sub part
thank_you,co
how many eyes,adv:int qn n
that's not for boys,pro:dem neg prep n
yes,co
yes it is,co pro:per cop
you tell me what they are,pro:per v pro:obj pro:int pro:sub cop
I don't think the f can get in there,pro:sub mod v det:art n:let mod v adv adv
they are working,pro:sub aux part
yeah they all fall down,co pro:sub post v adv
that pan yes put it down,pro:dem n co v pro:per adv
alright then look,co adv:tem v
yes because I moved the coffee pot and it hit your head,co conj pro:sub v det:art n n coord pro:per v det:poss n
no it's not a bottle,co pro:per neg det:art n
you threw them away,pro:per v pro:obj adv
I xxx put it in,pro:sub v pro:per adv
you'll have_to take it off,pro:per mod:aux v pro:per adv
that,pro:dem
it's lipstick,pro:per n
I'm looking right at it,pro:sub part adv prep pro:per
put that down,v pro:dem adv
well pick the rest of them up,co v det:art n prep pro:obj adv
poor cowboys,adj
I been chug,pro:sub aux v
just look,adv v
oh you remember seeing a football game,co pro:per v n:gerund det:art n
oh that's been lost a long time,co pro:dem aux part det:art adj n
yes I'm looking,co pro:sub part
I've been chugging I guess,pro:sub aux part pro:sub v
now go look in the mirror,adv v v prep det:art n
yes you did miss,co pro:per v n
teeth,n
some stamps,qn n
I'm not looking for anything,pro:sub neg part prep pro:indef
you have_to put them on envelopes to mail them,pro:per mod:aux v pro:obj prep n inf v pro:obj
yes you missed,co pro:per v
alright,co
no little boys don't wear lipstick,qn adj n mod v n
oh thank_you,co n
neck,n
oh microphone ribbon,co n n
give me the jug,v pro:obj det:art n
you one envelope's on the floor by Ursula's foot,pro:per det:num n adv det:art n prep n:prop n
oh you're looking at the windmill,co pro:per part prep det:art n
some soap,qn n
now say the magic words,adv v det:art n n
that's Riverside Church in New York,pro:dem n:prop n:prop prep n:prop n:prop
no there's nothing in there,co pro:exist pro:indef prep adv
only ladies,adv n
don't go in her bag,mod v prep det:poss n
cheek,n
I tie it,pro:sub v pro:per
you don't have_to eat them,pro:per mod mod:aux v pro:obj
that's right,pro:dem n
oh no,co co
and you rang the bell,coord pro:per v det:art n
I think she has everything out to show you,pro:sub v pro:sub aux pro:indef adv inf v pro:per
go out and get a paper towel,v adv coord v det:art n n
yes you may fall if you aren't careful,co pro:per mod v conj pro:per aux co
you could just shell them,pro:per mod adv n pro:obj
no that's Ursula's bag,co pro:dem n:prop n
I tie it up,pro:sub v pro:per adv
well because I know,co conj pro:sub v
oh you know who that is,co pro:per v pro:int pro:dem cop
oh you're tying it up,co pro:per part pro:per adv
that's all,pro:dem pro:indef
alright,co
that's good,pro:dem adj
take the pillow out_of the wagon,v det:art n prep det:art n
Adam you dropped one over here dear,n:prop pro:per v pro:indef adv adv co
yes I thought you said this was a house,co pro:sub v pro:per v pro:dem cop det:art n
say the magic words,v det:art n n
no careful,co co
I really don't know why the farmer's running,pro:sub adv mod v adv:int det:art n part
yes it needs a bib,co pro:per v det:art n
well it doesn't belong up there,co pro:per mod v adv adv
you ask Ursula,pro:per v n:prop
you write with those pencils,pro:per v prep pro:dem n
it's a round disk,pro:per det:art adj n
oh no that's a fly,co co pro:dem det:art n
turn it over and say abra_cadabra,v pro:per adv coord v co
yes,co
no don't take it out,co mod v pro:per adv
I'd like a can opener,pro:sub prep det:art n adj
that's a church,pro:dem det:art n
final,adj
thank_you,co
here's one,pro:exist pro:indef
thank_you,co
perhaps to get the hay in before it rains,adv inf v det:art n adv prep pro:per v
I cannot get the knot out_of this balloon,pro:sub mod v det:art n prep pro:dem n
yes,co
and some Jello,coord qn n:prop
open it up,v pro:per adv
I guess from the open window out there in the hall,pro:sub v prep det:art adj n adv adv prep det:art n
you beep beep Adam,pro:per v n n:prop
Riverside Church,n:prop n:prop
I don't know,pro:sub mod v
whoops,co
ice+cream,
you have some,pro:per v qn
this is blue,pro:dem cop adj
you ask Ursula,pro:per v n:prop
if you think you can,conj pro:per v pro:per mod
oh yes I see it,co co pro:sub v pro:per
no,co
that's her bag,pro:dem det:poss n
yes move your bike,co v det:poss n
you better put those back up on the desk,pro:per adj part det:dem adj adv prep det:art n
I guess it's a daisy,pro:sub v pro:per det:art n
he has_to write with that,pro:sub mod:aux v prep pro:dem
there's your pen,pro:exist det:poss n
that's not red,pro:dem neg adj
no pull the drawer out again and pull the box down,co v det:art n adv adv coord v det:art n adv
lemonade,n
that's yellow,pro:dem adj
don't put them in anyone's face,mod v pro:obj prep pro:indef n
no,co
you've got paper over here,pro:per v n adv adv
and what is this Adam,coord pro:int cop pro:dem n:prop
those are Daddy's glasses,pro:dem cop n:prop n
gloves,n
I don't need one,pro:sub mod v pro:indef
baby food,n n
if you're careful you may have some water,conj pro:per co pro:per mod v qn n
that's right,pro:dem n
this is black,pro:dem cop n
that's where Adam put his paintings so his Daddy will see them when he comes home,pro:dem adv:int n:prop v det:poss n:gerund co det:poss n:prop mod v pro:obj conj pro:sub v n
no,co
it's on the floor over near the firetruck,pro:per adv det:art n adv prep det:art
you kept moving,pro:per v n:gerund
some cereal,qn n
no don't swing it,co mod v pro:per
that's Ursula's,pro:dem n:prop
that's blue,pro:dem adj
I only tied one shoe,pro:sub adv v det:num n
you may break it dear,pro:per mod v pro:per co
I don't see a seal,pro:sub mod v det:art n
no,co
he doesn't want a cookie after you've had your dirty fingers all over it,pro:sub mod v det:art n prep pro:per part det:poss v n adv prep pro:per
bacon,n
orange,adj
I see a church,pro:sub v det:art n
no fish school,qn n n
no don't take his head off,co mod v det:poss n adv
yes I see it swinging but don't swing it,co pro:sub v pro:per part conj mod v pro:per
there's your pencil,pro:exist det:poss n
thank_you,co
you have_to be careful,pro:per mod:aux cop adj
Riverside Church,n:prop n:prop
bring them here and I'll show you how you use them,v pro:obj adv coord pro:sub v pro:per adv:int pro:per v pro:obj
here's another one,pro:exist qn pro:indef
leave him on there so he can drive it,v pro:obj prep adv conj pro:sub mod v pro:per
potatoes,n
you dropped a g,pro:per v det:art n:let
no don't put it on your tricycle Adam,co mod v pro:per prep det:poss n n:prop
come and look at my pencil,v coord v prep det:poss n
yes I see,co pro:sub v
no no go put the top on that,co co v v det:art n prep pro:dem
he didn't,pro:sub mod
that's right only the other way,pro:dem adv adv det:art qn n
I've got something interesting on mine,pro:sub part pro:indef part prep pro:poss
he scratched himself,pro:sub v pro:refl
but I don't think she wants the glove on now,conj pro:sub mod v pro:sub v det:art n prep adv
yes a baby carriage,co det:art n n
I'm watching,pro:sub part
I need some peach jam,pro:sub v qn n n
you fell down on something,pro:per v adv prep pro:indef
you're welcome,pro:per adj
Adam use them only on the pad,n:prop v pro:obj adv prep det:art n
you take it off,pro:per v pro:per adv
take it out_of your mouth and just pretend,v pro:per prep det:poss n coord adv adj
you made a queen,pro:per v det:art n
yes his head is off,co det:poss n cop adv
she can't write with the glove on,pro:sub mod v prep det:art n adv
tomato soup,n n
no go get your rubber band,co v v det:poss n n
it's more fun if you do it,pro:per adv adj conj pro:per v pro:per
I don't know,pro:sub mod v
when you pretend you don't put it in,conj pro:per v pro:per mod v pro:per adv
some macaroni,qn n
you can put them on your hand,pro:per mod v pro:obj prep det:poss n
she hasn't finished with that page,pro:sub aux v prep pro:dem n
no Adam,co n:prop
up on your shelf,adv prep det:poss n
don't ride with that cord,mod v prep pro:dem n
that's not Bozo,pro:dem neg n:prop
yes,co
that's alright,pro:dem adj
no Adam,co n:prop
and two gallons of milk,coord det:num n prep n
frighten me for,v pro:obj prep
it's a feather,pro:per det:art n
up there,adv adv
good,adj
no Adam,co n:prop
that's part of the tape recorder,pro:dem n prep det:art n n
you're not too big,pro:per neg adv adj
and toothpaste,coord
star yes,n co
yes I see it,co pro:sub v pro:per
you keep that,pro:per v pro:dem
very good,adv adj
I think that's all I need today thank_you,pro:sub v pro:dem pro:indef pro:sub v adv:tem n
you don't sit on Mr Cromer's briefcase,pro:per mod v prep n:prop n:prop n
no you put that back,co pro:per v pro:dem n
no,co
Adam,n:prop
oh that's a street broom,co pro:dem det:art n n
you're making two bowls of tomato soup,pro:per part det:num n prep n n
yes just like we saw on Captain_Kangaroo,co adj co pro:sub v adv n:prop
you dropped them on the cowboy's knee,pro:per v pro:obj prep det:art n
alright but don't play with the cord like that,adj conj mod v prep det:art n prep pro:dem
you put them on your hand,pro:per v pro:obj prep det:poss n
light,n
no,co
nobody simply asked you to put doughnuts the library,pro:indef adv v pro:per inf v n det:art n
remember firetruck,v
see what's inside,co pro:int adv
yes alright,co co
yes he's touching you,co pro:sub part pro:per
no,co
no honey,qn n
yes,co
some twine for clothes line,pro:indef v prep n:pt n
I'm sorry,pro:sub adj
your spoon,det:poss n
because it would hurt Paul,conj pro:per mod part n:prop
no you can't play with it Adam,co pro:per mod v prep pro:per n:prop
you left it out on the table,pro:per adv pro:per adv prep det:art n
harpsichord,n
some bibs for Paul,qn n prep n:prop
Yogi's riding in the car,n:prop part prep det:art n
you put it on,pro:per v pro:per adv
no,co
good morning friend,adj n n
g,n:let
let's put the puzzle together,v v det:art n adv
other side,qn n
the record player's in the kitchen but the harpsichord is out here,det:art n n prep det:art n conj det:art n cop adv adv
some shoe polish for Adam,qn n n prep n:prop
because he's one of your toys,conj pro:sub pro:indef prep det:poss n
poor head,adj n
morning,n
that's a fastener,pro:dem det:art n
orange,adj
I don't know,pro:sub mod v
you don't know,pro:per mod v
that's for you,pro:dem conj pro:per
zero,det:num
oh poor head,co adj n
don't sit on Mr Cromer's briefcase,mod v prep n:prop n:prop n
thank_you,co
we made one,pro:sub v pro:indef
some hooks for my curtain rod,qn n prep det:poss n n
you may break it,pro:per mod v pro:per
oh I didn't bring it today Adam,co pro:sub mod v pro:per adv:tem n:prop
I don't think Paul can have any money,pro:sub mod v n:prop mod v qn n
yes I want you to go the way,co pro:sub v pro:per inf v det:art n
fine thank_you,adj n
no that's a car,co pro:dem det:art n
oh fire,co n
a giraffe,det:art n
oh good,co adj
I think that's about all I need,pro:sub v pro:rel adv adv pro:sub v
yes the harpsichord record is in the living room,co det:art n n cop prep det:art part n
oh no that's where your razor was,co co pro:dem pro:rel det:poss n cop
a tall giraffe,det:art adj n
oh the doggie eats breakfast,co det:art n v n
Bruno Walter,n:prop n:prop
no the doggie can't wear gloves,qn det:art n mod v n
I don't know,pro:sub mod v
Adam swimming,n:prop part
no that's not Chicken_Little,co pro:dem neg n:prop
why don't you tell Ursula what you have in your bag,adv:int mod pro:per v n:prop pro:int pro:per v prep det:poss n
no that's not Yogi,co pro:dem neg n:prop
alright,co
and the record player is in the kitchen,coord det:art n n aux prep det:art n
Bruno Walter,n:prop n:prop
that's right,pro:dem n
he doesn't have fingers,pro:sub mod v n
oh outside,co adv
well move and let Ursula sit down,co n coord v n:prop v adv
